species,metabolite,metabolite_class,time,median_val,median_usage
Chitinophaga,serine,Amino_Acid,5.0,1.002601936999719,0.002601936999719001
Chitinophaga,serine,Amino_Acid,6.5,1.0705560713679607,0.07055607136796072
Chitinophaga,serine,Amino_Acid,12.0,0.6504287601201153,-0.3495712398798847
Chitinophaga,serine,Amino_Acid,33.5,0.0006075540041830121,-0.999392445995817
Chitinophaga,threonine,Amino_Acid,5.0,0.9792052715500588,-0.020794728449941235
Chitinophaga,threonine,Amino_Acid,6.5,1.0155432581034511,0.01554325810345114
Chitinophaga,threonine,Amino_Acid,12.0,0.7081793231191976,-0.2918206768808024
Chitinophaga,threonine,Amino_Acid,33.5,0.00040666505484228524,-0.9995933349451577
Chitinophaga,tryptophan,Amino_Acid,5.0,0.9225762634702339,-0.07742373652976609
Chitinophaga,tryptophan,Amino_Acid,6.5,1.041861304391316,0.04186130439131608
Chitinophaga,tryptophan,Amino_Acid,12.0,0.5486684980333616,-0.4513315019666384
Chitinophaga,tryptophan,Amino_Acid,33.5,7.752903642957277e-05,-0.9999224709635705
Chitinophaga,tyrosine,Amino_Acid,5.0,0.9292620408956984,-0.07073795910430158
Chitinophaga,tyrosine,Amino_Acid,6.5,1.1579456867114022,0.1579456867114022
Chitinophaga,tyrosine,Amino_Acid,12.0,0.5818246336201579,-0.4181753663798421
Chitinophaga,tyrosine,Amino_Acid,33.5,0.00014282208774273123,-0.9998571779122573
Chitinophaga,valine,Amino_Acid,5.0,0.9670899161790789,-0.03291008382092109
Chitinophaga,valine,Amino_Acid,6.5,1.0057054704724784,0.00570547047247838
Chitinophaga,valine,Amino_Acid,12.0,0.5333872474355464,-0.46661275256445356
Chitinophaga,valine,Amino_Acid,33.5,1.9279124999811184e-05,-0.9999807208750002
Chitinophaga,cysteine,Amino_Acid,5.0,0.9025359244542172,-0.09746407554578285
Chitinophaga,cysteine,Amino_Acid,6.5,1.2875376438618178,0.2875376438618178
Chitinophaga,cysteine,Amino_Acid,12.0,0.09558922412897691,-0.9044107758710231
Chitinophaga,cysteine,Amino_Acid,33.5,0.0003112114853258523,-0.9996887885146741
Chitinophaga,cystine,Amino_Acid,5.0,1.109939472821618,0.10993947282161809
Chitinophaga,cystine,Amino_Acid,6.5,1.5781586779119914,0.5781586779119914
Chitinophaga,cystine,Amino_Acid,12.0,0.07823427837884976,-0.9217657216211502
Chitinophaga,cystine,Amino_Acid,33.5,1.20885342489028e-05,-0.9999879114657511
Chitinophaga,adenine,Nucleobase,5.0,0.8114014493608717,-0.18859855063912834
Chitinophaga,adenine,Nucleobase,6.5,0.6060785158906756,-0.39392148410932437
Chitinophaga,adenine,Nucleobase,12.0,0.002185467280354665,-0.9978145327196454
Chitinophaga,adenine,Nucleobase,33.5,0.00019156639303963957,-0.9998084336069604
Chitinophaga,adenosine,Nucleobase,5.0,0.7523853403675402,-0.24761465963245977
Chitinophaga,adenosine,Nucleobase,6.5,0.5781934890309061,-0.42180651096909394
Chitinophaga,adenosine,Nucleobase,12.0,0.0029043556533486932,-0.9970956443466513
Chitinophaga,adenosine,Nucleobase,33.5,0.0019863129252863988,-0.9980136870747136
Chitinophaga,cytidine,Nucleobase,5.0,0.8793770938017397,-0.12062290619826033
Chitinophaga,cytidine,Nucleobase,6.5,0.9562051109285682,-0.04379488907143181
Chitinophaga,cytidine,Nucleobase,12.0,0.051782549339396564,-0.9482174506606035
Chitinophaga,cytidine,Nucleobase,33.5,0.0005983796456636643,-0.9994016203543363
Chitinophaga,cytosine,Nucleobase,5.0,1.0140560769353506,0.014056076935350603
Chitinophaga,cytosine,Nucleobase,6.5,0.5503343033917951,-0.4496656966082049
Chitinophaga,cytosine,Nucleobase,12.0,1.4382072608332992,0.4382072608332992
Chitinophaga,cytosine,Nucleobase,33.5,1.9282269881908503,0.9282269881908503
Chitinophaga,guanine,Nucleobase,5.0,1.0488120672838481,0.048812067283848126
Chitinophaga,guanine,Nucleobase,6.5,1.045971459600958,0.04597145960095794
Chitinophaga,guanine,Nucleobase,12.0,0.774605305636394,-0.22539469436360604
Chitinophaga,guanine,Nucleobase,33.5,0.00028409879366128767,-0.9997159012063387
Chitinophaga,guanosine,Nucleobase,5.0,0.8748431780047915,-0.1251568219952085
Chitinophaga,guanosine,Nucleobase,6.5,1.0003555581529444,0.00035555815294441295
Chitinophaga,guanosine,Nucleobase,12.0,0.04946900069120925,-0.9505309993087907
Chitinophaga,guanosine,Nucleobase,33.5,0.0005484047253375591,-0.9994515952746624
Chitinophaga,hypoxanthine,Nucleobase,5.0,1.0117472246197594,0.011747224619759411
Chitinophaga,hypoxanthine,Nucleobase,6.5,1.0227550507305907,0.022755050730590698
Chitinophaga,hypoxanthine,Nucleobase,12.0,0.5673742616931926,-0.4326257383068074
Chitinophaga,hypoxanthine,Nucleobase,33.5,0.006218214709201129,-0.9937817852907989
Chitinophaga,inosine,Nucleobase,5.0,0.9769123676754612,-0.02308763232453881
Chitinophaga,inosine,Nucleobase,6.5,0.9024061385311806,-0.09759386146881943
Chitinophaga,inosine,Nucleobase,12.0,0.18584716286005565,-0.8141528371399444
Chitinophaga,inosine,Nucleobase,33.5,0.000712725962081046,-0.999287274037919
Chitinophaga,thymine,Nucleobase,5.0,1.0933107663411294,0.09331076634112945
Chitinophaga,thymine,Nucleobase,6.5,1.088614765802708,0.0886147658027081
Chitinophaga,thymine,Nucleobase,12.0,1.4742976032501787,0.47429760325017867
Chitinophaga,thymine,Nucleobase,33.5,1.1960357974564124,0.19603579745641242
Chitinophaga,uracil,Nucleobase,5.0,0.9871468207720873,-0.012853179227912737
Chitinophaga,uracil,Nucleobase,6.5,0.9367133407654584,-0.06328665923454158
Chitinophaga,uracil,Nucleobase,12.0,0.2165034389594972,-0.7834965610405028
Chitinophaga,uracil,Nucleobase,33.5,0.004352056045663426,-0.9956479439543365
Chitinophaga,uridine,Nucleobase,5.0,0.8056460169806712,-0.19435398301932882
Chitinophaga,uridine,Nucleobase,6.5,0.587178888994062,-0.412821111005938
Chitinophaga,uridine,Nucleobase,12.0,0.023446631919342042,-0.976553368080658
Chitinophaga,uridine,Nucleobase,33.5,0.0007217093462749153,-0.9992782906537251
Chitinophaga,xanthine,Nucleobase,5.0,1.0080895225508328,0.00808952255083284
Chitinophaga,xanthine,Nucleobase,6.5,0.9779326538948111,-0.0220673461051889
Chitinophaga,xanthine,Nucleobase,12.0,0.8806750154243683,-0.11932498457563168
Chitinophaga,xanthine,Nucleobase,33.5,0.8555800425393899,-0.1444199574606101
Chitinophaga,xanthosine,Nucleobase,5.0,1.026853456115063,0.026853456115063068
Chitinophaga,xanthosine,Nucleobase,6.5,0.9921331297314456,-0.007866870268554371
Chitinophaga,xanthosine,Nucleobase,12.0,1.1088674737642346,0.10886747376423456
Chitinophaga,xanthosine,Nucleobase,33.5,0.9520848704358598,-0.047915129564140235
Chitinophaga,5-methyluridine,Nucleobase,5.0,0.9672210826762865,-0.03277891732371352
Chitinophaga,5-methyluridine,Nucleobase,6.5,0.9659467032367397,-0.0340532967632603
Chitinophaga,5-methyluridine,Nucleobase,12.0,0.25961031220585906,-0.7403896877941409
Chitinophaga,5-methyluridine,Nucleobase,33.5,0.00017064298092665933,-0.9998293570190734
Chitinophaga,gamma-Aminobutyric acid,Others,5.0,0.8655936988126333,-0.13440630118736674
Chitinophaga,gamma-Aminobutyric acid,Others,6.5,1.086258600341992,0.08625860034199206
Chitinophaga,gamma-Aminobutyric acid,Others,12.0,0.7560275567306882,-0.24397244326931178
Chitinophaga,gamma-Aminobutyric acid,Others,33.5,0.8323397436623868,-0.16766025633761317
Chitinophaga,ectoine,Others,5.0,1.0954179977474106,0.09541799774741055
Chitinophaga,ectoine,Others,6.5,1.2439989470505022,0.24399894705050218
Chitinophaga,ectoine,Others,12.0,0.9790653214638751,-0.02093467853612485
Chitinophaga,ectoine,Others,33.5,0.456158917355095,-0.5438410826449049
Chitinophaga,N-acetyl-glutamic acid,Others,5.0,0.8836954997682391,-0.11630450023176087
Chitinophaga,N-acetyl-glutamic acid,Others,6.5,1.2506882953107652,0.2506882953107652
Chitinophaga,N-acetyl-glutamic acid,Others,12.0,0.001969078844367282,-0.9980309211556327
Chitinophaga,N-acetyl-glutamic acid,Others,33.5,0.0003998234982153057,-0.9996001765017847
Chitinophaga,ornithine,Others,5.0,0.9500722753085465,-0.04992772469145346
Chitinophaga,ornithine,Others,6.5,0.9269348419901575,-0.07306515800984248
Chitinophaga,ornithine,Others,12.0,0.16332656065919943,-0.8366734393408006
Chitinophaga,ornithine,Others,33.5,0.007689085300052883,-0.9923109146999471
Chitinophaga,shikimic acid,Others,5.0,0.9989352270339328,-0.0010647729660672178
Chitinophaga,shikimic acid,Others,6.5,1.0311832122958138,0.031183212295813778
Chitinophaga,shikimic acid,Others,12.0,1.019280157318262,0.019280157318261937
Chitinophaga,shikimic acid,Others,33.5,0.8284811073385473,-0.1715188926614527
Chitinophaga,taurine,Others,5.0,1.0417197087796444,0.04171970877964437
Chitinophaga,taurine,Others,6.5,1.1724483860626096,0.1724483860626096
Chitinophaga,taurine,Others,12.0,0.9079552943358689,-0.09204470566413114
Chitinophaga,taurine,Others,33.5,0.9893235344653152,-0.01067646553468482
Chitinophaga,N-acetylglutamine,Others,5.0,0.9738050025861542,-0.02619499741384579
Chitinophaga,N-acetylglutamine,Others,6.5,1.2041798192870028,0.2041798192870028
Chitinophaga,N-acetylglutamine,Others,12.0,0.9271413490327026,-0.07285865096729738
Chitinophaga,N-acetylglutamine,Others,33.5,0.8607452356627856,-0.1392547643372144
Chitinophaga,n-acetyllysine,Others,5.0,0.9927953225081079,-0.007204677491892131
Chitinophaga,n-acetyllysine,Others,6.5,1.039682337848924,0.03968233784892394
Chitinophaga,n-acetyllysine,Others,12.0,0.931638023406532,-0.06836197659346799
Chitinophaga,n-acetyllysine,Others,33.5,0.16341315922678085,-0.8365868407732191
Chitinophaga,n-acetylmuramic acid,Others,5.0,1.0668839666763952,0.06688396667639518
Chitinophaga,n-acetylmuramic acid,Others,6.5,1.136560810905296,0.13656081090529604
Chitinophaga,n-acetylmuramic acid,Others,12.0,0.5556603725955678,-0.4443396274044322
Chitinophaga,n-acetylmuramic acid,Others,33.5,1.046456692161783,0.04645669216178305
Chitinophaga,betaine,Others,5.0,0.9557751257939593,-0.04422487420604071
Chitinophaga,betaine,Others,6.5,0.9828888621641461,-0.01711113783585394
Chitinophaga,betaine,Others,12.0,0.9636470716651857,-0.036352928334814294
Chitinophaga,betaine,Others,33.5,0.9211900806891409,-0.07880991931085912
Chitinophaga,nicotinamide,Others,5.0,0.8548301196247376,-0.14516988037526235
Chitinophaga,nicotinamide,Others,6.5,1.0828199196081112,0.08281991960811119
Chitinophaga,nicotinamide,Others,12.0,0.9824899836168702,-0.017510016383129767
Chitinophaga,nicotinamide,Others,33.5,0.8836500169770503,-0.11634998302294974
Chitinophaga,trigonelline,Others,5.0,0.9628263964817645,-0.03717360351823551
Chitinophaga,trigonelline,Others,6.5,1.004870972890142,0.004870972890141934
Chitinophaga,trigonelline,Others,12.0,1.000571006196615,0.0005710061966150981
Chitinophaga,trigonelline,Others,33.5,0.84094666437995,-0.15905333562004997
Chitinophaga,carnitine,Others,5.0,0.9684280363547539,-0.03157196364524606
Chitinophaga,carnitine,Others,6.5,0.9041767771124538,-0.09582322288754619
Chitinophaga,carnitine,Others,12.0,0.6787775808721254,-0.32122241912787464
Chitinophaga,carnitine,Others,33.5,0.0009278482799834686,-0.9990721517200165
Chitinophaga,choline,Others,5.0,0.9702330596639246,-0.02976694033607541
Chitinophaga,choline,Others,6.5,0.9867550133737456,-0.013244986626254396
Chitinophaga,choline,Others,12.0,1.1323054300823894,0.13230543008238937
Chitinophaga,choline,Others,33.5,1.1396031492326597,0.1396031492326597
Chitinophaga,sn-glycero-3-phosphocholine,Others,5.0,0.911210039159341,-0.08878996084065904
Chitinophaga,sn-glycero-3-phosphocholine,Others,6.5,1.0657138835965108,0.06571388359651076
Chitinophaga,sn-glycero-3-phosphocholine,Others,12.0,0.7931198209686491,-0.20688017903135092
Chitinophaga,sn-glycero-3-phosphocholine,Others,33.5,0.2483729612031046,-0.7516270387968954
Niastella,sucrose,Sugar,6.0,0.9407489946999137,-0.05925100530008631
Niastella,sucrose,Sugar,8.5,0.852466038669164,-0.14753396133083596
Niastella,sucrose,Sugar,12.5,7.867324777248136e-07,-0.9999992132675223
Niastella,sucrose,Sugar,33.0,7.444730984405786e-07,-0.9999992555269016
Niastella,trehalose,Sugar,6.0,0.9896484704593798,-0.010351529540620241
Niastella,trehalose,Sugar,8.5,0.9594373868172612,-0.040562613182738794
Niastella,trehalose,Sugar,12.5,0.8315672391787641,-0.16843276082123593
Niastella,trehalose,Sugar,33.0,1.10043880522818e-06,-0.9999988995611948
Niastella,myo-inositol,Sugar,6.0,1.003487856588581,0.003487856588580973
Niastella,myo-inositol,Sugar,8.5,0.9246662345573182,-0.07533376544268178
Niastella,myo-inositol,Sugar,12.5,0.7222054947260418,-0.2777945052739582
Niastella,myo-inositol,Sugar,33.0,0.17337121741323328,-0.8266287825867668
Niastella,xylose,Sugar,6.0,0.679712382036741,-0.320287617963259
Niastella,xylose,Sugar,8.5,0.4563591253244601,-0.5436408746755399
Niastella,xylose,Sugar,12.5,0.026580937325818947,-0.9734190626741811
Niastella,xylose,Sugar,33.0,0.0019892298612585652,-0.9980107701387414
Niastella,mannitol,Sugar,6.0,0.8409429681675202,-0.15905703183247977
Niastella,mannitol,Sugar,8.5,0.678489334152599,-0.32151066584740096
Niastella,mannitol,Sugar,12.5,0.6663591042214297,-0.33364089577857026
Niastella,mannitol,Sugar,33.0,0.5617538579904967,-0.4382461420095033
Niastella,N-acetyl-glucosamine,Sugar,6.0,0.9150371098730097,-0.08496289012699032
Niastella,N-acetyl-glucosamine,Sugar,8.5,0.8159802760068433,-0.1840197239931567
Niastella,N-acetyl-glucosamine,Sugar,12.5,0.315005926408871,-0.6849940735911291
Niastella,N-acetyl-glucosamine,Sugar,33.0,0.0015117630226901433,-0.9984882369773098
Niastella,Glucose,Sugar,6.0,0.7774385748458746,-0.22256142515412536
Niastella,Glucose,Sugar,8.5,0.5675437840458805,-0.43245621595411954
Niastella,Glucose,Sugar,12.5,0.11218643962222652,-0.8878135603777735
Niastella,Glucose,Sugar,33.0,0.012159804044304258,-0.9878401959556957
Niastella,lactic acid,Organic_Acid,6.0,0.9470158009301557,-0.05298419906984431
Niastella,lactic acid,Organic_Acid,8.5,0.9141052788550267,-0.08589472114497332
Niastella,lactic acid,Organic_Acid,12.5,0.7860902178736432,-0.2139097821263568
Niastella,lactic acid,Organic_Acid,33.0,0.03777126787448885,-0.9622287321255112
Niastella,malic acid,Organic_Acid,6.0,0.9790835648426597,-0.02091643515734032
Niastella,malic acid,Organic_Acid,8.5,0.9144418081703211,-0.08555819182967894
Niastella,malic acid,Organic_Acid,12.5,1.031344130038632,0.0313441300386319
Niastella,malic acid,Organic_Acid,33.0,0.5974353698918862,-0.40256463010811383
Niastella,citric acid,Organic_Acid,6.0,1.0020094792440388,0.0020094792440388254
Niastella,citric acid,Organic_Acid,8.5,0.9512361783410019,-0.04876382165899806
Niastella,citric acid,Organic_Acid,12.5,1.3939992227514084,0.3939992227514084
Niastella,citric acid,Organic_Acid,33.0,0.9652620375861185,-0.034737962413881496
Niastella,pyruvic acid,Organic_Acid,6.0,0.9191869810254681,-0.08081301897453186
Niastella,pyruvic acid,Organic_Acid,8.5,0.862496470139797,-0.13750352986020298
Niastella,pyruvic acid,Organic_Acid,12.5,0.4176641748353601,-0.5823358251646399
Niastella,pyruvic acid,Organic_Acid,33.0,0.0075878777136375065,-0.9924121222863624
Niastella,alpha-ketoglutaric acid,Organic_Acid,6.0,0.9700984738351852,-0.029901526164814785
Niastella,alpha-ketoglutaric acid,Organic_Acid,8.5,0.9732613478606438,-0.026738652139356223
Niastella,alpha-ketoglutaric acid,Organic_Acid,12.5,0.9120433752183039,-0.08795662478169608
Niastella,alpha-ketoglutaric acid,Organic_Acid,33.0,0.42535465734314226,-0.5746453426568577
Niastella,citrulline,Organic_Acid,6.0,0.9749110002744856,-0.02508899972551437
Niastella,citrulline,Organic_Acid,8.5,0.9862355897834068,-0.013764410216593248
Niastella,citrulline,Organic_Acid,12.5,1.1592071327452027,0.1592071327452027
Niastella,citrulline,Organic_Acid,33.0,0.3793775698998787,-0.6206224301001213
Niastella,succinic acid,Organic_Acid,6.0,1.019231987092946,0.019231987092946046
Niastella,succinic acid,Organic_Acid,8.5,0.9761294958436065,-0.02387050415639347
Niastella,succinic acid,Organic_Acid,12.5,0.9679533422578567,-0.032046657742143325
Niastella,succinic acid,Organic_Acid,33.0,0.7836791382194512,-0.21632086178054877
Niastella,alanine,Amino_Acid,6.0,0.8945072687688836,-0.10549273123111635
Niastella,alanine,Amino_Acid,8.5,0.8913523843564148,-0.10864761564358516
Niastella,alanine,Amino_Acid,12.5,0.5880142992545492,-0.4119857007454508
Niastella,alanine,Amino_Acid,33.0,0.0018925266254611948,-0.9981074733745388
Niastella,arginine,Amino_Acid,6.0,0.9268698186586732,-0.07313018134132676
Niastella,arginine,Amino_Acid,8.5,0.7978906662130232,-0.20210933378697682
Niastella,arginine,Amino_Acid,12.5,0.4050769841194153,-0.5949230158805847
Niastella,arginine,Amino_Acid,33.0,5.876299946075987e-06,-0.9999941237000539
Niastella,asparagine,Amino_Acid,6.0,0.9392829671488419,-0.06071703285115815
Niastella,asparagine,Amino_Acid,8.5,0.9545922875670313,-0.045407712432968705
Niastella,asparagine,Amino_Acid,12.5,0.8936588879692415,-0.10634111203075847
Niastella,asparagine,Amino_Acid,33.0,0.0011287958482011273,-0.9988712041517989
Niastella,aspartic acid,Amino_Acid,6.0,0.8938898043438541,-0.10611019565614588
Niastella,aspartic acid,Amino_Acid,8.5,0.8237789584084358,-0.17622104159156415
Niastella,aspartic acid,Amino_Acid,12.5,0.6060399867597916,-0.39396001324020835
Niastella,aspartic acid,Amino_Acid,33.0,0.0008226641595397619,-0.9991773358404602
Niastella,glutamic acid,Amino_Acid,6.0,0.9269522598887154,-0.07304774011128456
Niastella,glutamic acid,Amino_Acid,8.5,0.93421597851679,-0.06578402148321005
Niastella,glutamic acid,Amino_Acid,12.5,0.6841556209977575,-0.3158443790022425
Niastella,glutamic acid,Amino_Acid,33.0,0.010553043545234722,-0.9894469564547653
Niastella,glutamine,Amino_Acid,6.0,0.9319278478525563,-0.06807215214744367
Niastella,glutamine,Amino_Acid,8.5,0.9307291989055344,-0.0692708010944656
Niastella,glutamine,Amino_Acid,12.5,0.7134422478416372,-0.28655775215836277
Niastella,glutamine,Amino_Acid,33.0,0.0005801208743758121,-0.9994198791256241
Niastella,glycine,Amino_Acid,6.0,1.157860614636536,0.157860614636536
Niastella,glycine,Amino_Acid,8.5,0.8248789793077831,-0.1751210206922169
Niastella,glycine,Amino_Acid,12.5,0.37678351512240715,-0.6232164848775928
Niastella,glycine,Amino_Acid,33.0,0.00032138855524742956,-0.9996786114447526
Niastella,histidine,Amino_Acid,6.0,0.8075275709744338,-0.19247242902556616
Niastella,histidine,Amino_Acid,8.5,0.8222339640974896,-0.1777660359025104
Niastella,histidine,Amino_Acid,12.5,0.6660961814676658,-0.3339038185323342
Niastella,histidine,Amino_Acid,33.0,0.0008886240310935493,-0.9991113759689064
Niastella,isoleucine,Amino_Acid,6.0,0.7565248124842943,-0.24347518751570574
Niastella,isoleucine,Amino_Acid,8.5,0.759163592219239,-0.24083640778076099
Niastella,isoleucine,Amino_Acid,12.5,0.20680930035615086,-0.7931906996438491
Niastella,isoleucine,Amino_Acid,33.0,2.4841201825517075e-06,-0.9999975158798174
Niastella,leucine,Amino_Acid,6.0,0.8715120235785219,-0.12848797642147813
Niastella,leucine,Amino_Acid,8.5,0.6728015011441342,-0.3271984988558658
Niastella,leucine,Amino_Acid,12.5,0.23213002046866998,-0.76786997953133
Niastella,leucine,Amino_Acid,33.0,9.846937747233682e-07,-0.9999990153062253
Niastella,lysine,Amino_Acid,6.0,0.8399738831356214,-0.16002611686437862
Niastella,lysine,Amino_Acid,8.5,0.6602812066751964,-0.3397187933248036
Niastella,lysine,Amino_Acid,12.5,0.38094617453920876,-0.6190538254607912
Niastella,lysine,Amino_Acid,33.0,7.09597778106018e-06,-0.999992904022219
Niastella,methionine,Amino_Acid,6.0,0.8594779917066249,-0.14052200829337513
Niastella,methionine,Amino_Acid,8.5,0.7313701565628432,-0.2686298434371568
Niastella,methionine,Amino_Acid,12.5,0.27020551521500746,-0.7297944847849925
Niastella,methionine,Amino_Acid,33.0,0.00012272260337216535,-0.9998772773966278
Niastella,phenylalanine,Amino_Acid,6.0,0.7925910755228953,-0.20740892447710468
Niastella,phenylalanine,Amino_Acid,8.5,0.6744127308912318,-0.32558726910876823
Niastella,phenylalanine,Amino_Acid,12.5,0.22082673190490062,-0.7791732680950993
Niastella,phenylalanine,Amino_Acid,33.0,0.0002764684095936623,-0.9997235315904064
Niastella,proline,Amino_Acid,6.0,0.8987982271314494,-0.10120177286855059
Niastella,proline,Amino_Acid,8.5,0.9059612284634099,-0.09403877153659013
Niastella,proline,Amino_Acid,12.5,0.5447201888173748,-0.45527981118262517
Niastella,proline,Amino_Acid,33.0,0.00036589801300216106,-0.9996341019869979
Niastella,serine,Amino_Acid,6.0,0.9358475595260911,-0.06415244047390889
Niastella,serine,Amino_Acid,8.5,0.8722348303859191,-0.1277651696140809
Niastella,serine,Amino_Acid,12.5,0.5281434395761571,-0.47185656042384294
Niastella,serine,Amino_Acid,33.0,0.0002854565702137959,-0.9997145434297862
Niastella,threonine,Amino_Acid,6.0,0.8983917372615589,-0.10160826273844115
Niastella,threonine,Amino_Acid,8.5,0.8218027206750933,-0.1781972793249067
Niastella,threonine,Amino_Acid,12.5,0.518301605946832,-0.48169839405316806
Niastella,threonine,Amino_Acid,33.0,9.483071767081767e-05,-0.9999051692823292
Niastella,tryptophan,Amino_Acid,6.0,0.8851569018748373,-0.11484309812516269
Niastella,tryptophan,Amino_Acid,8.5,0.920250444582756,-0.07974955541724404
Niastella,tryptophan,Amino_Acid,12.5,0.5394687043099027,-0.4605312956900973
Niastella,tryptophan,Amino_Acid,33.0,1.286680921253465e-06,-0.9999987133190787
Niastella,tyrosine,Amino_Acid,6.0,0.79192715295062,-0.20807284704938
Niastella,tyrosine,Amino_Acid,8.5,0.743099957743155,-0.25690004225684504
Niastella,tyrosine,Amino_Acid,12.5,0.24285309453984255,-0.7571469054601574
Niastella,tyrosine,Amino_Acid,33.0,3.2930039428021244e-05,-0.9999670699605719
Niastella,valine,Amino_Acid,6.0,0.87001950197626,-0.12998049802374
Niastella,valine,Amino_Acid,8.5,0.8028646933261372,-0.1971353066738628
Niastella,valine,Amino_Acid,12.5,0.3250837964229034,-0.6749162035770966
Niastella,valine,Amino_Acid,33.0,3.48433389232221e-05,-0.9999651566610768
Niastella,cysteine,Amino_Acid,6.0,0.9345315398114722,-0.06546846018852781
Niastella,cysteine,Amino_Acid,8.5,0.691932013506172,-0.30806798649382805
Niastella,cysteine,Amino_Acid,12.5,0.2712869578191435,-0.7287130421808565
Niastella,cysteine,Amino_Acid,33.0,0.002863883462115993,-0.997136116537884
Niastella,cystine,Amino_Acid,6.0,0.934805063851036,-0.06519493614896399
Niastella,cystine,Amino_Acid,8.5,0.7337851202550196,-0.26621487974498037
Niastella,cystine,Amino_Acid,12.5,0.29772270359532266,-0.7022772964046773
Niastella,cystine,Amino_Acid,33.0,0.00041854283783752347,-0.9995814571621625
Niastella,adenine,Nucleobase,6.0,0.544159503882577,-0.45584049611742306
Niastella,adenine,Nucleobase,8.5,0.16634160323698288,-0.8336583967630171
Niastella,adenine,Nucleobase,12.5,0.018382748226850286,-0.9816172517731497
Niastella,adenine,Nucleobase,33.0,0.002369962946146443,-0.9976300370538536
Niastella,adenosine,Nucleobase,6.0,0.8214699895519266,-0.17853001044807337
Niastella,adenosine,Nucleobase,8.5,0.6425592111732606,-0.35744078882673935
Niastella,adenosine,Nucleobase,12.5,0.09300630400825147,-0.9069936959917485
Niastella,adenosine,Nucleobase,33.0,0.00836385553869809,-0.9916361444613019
Niastella,cytidine,Nucleobase,6.0,0.8084012788837822,-0.19159872111621779
Niastella,cytidine,Nucleobase,8.5,0.6492298764677986,-0.3507701235322014
Niastella,cytidine,Nucleobase,12.5,0.1275996655657056,-0.8724003344342944
Niastella,cytidine,Nucleobase,33.0,0.0014662231796540844,-0.9985337768203459
Niastella,cytosine,Nucleobase,6.0,0.8353573562458534,-0.1646426437541466
Niastella,cytosine,Nucleobase,8.5,0.9206183189386443,-0.07938168106135568
Niastella,cytosine,Nucleobase,12.5,1.017930193391626,0.017930193391626048
Niastella,cytosine,Nucleobase,33.0,1.1199999620838592,0.11999996208385921
Niastella,guanine,Nucleobase,6.0,0.9214702009935235,-0.0785297990064765
Niastella,guanine,Nucleobase,8.5,0.8758484170862879,-0.12415158291371209
Niastella,guanine,Nucleobase,12.5,0.751307024132766,-0.24869297586723405
Niastella,guanine,Nucleobase,33.0,0.02107602038358508,-0.9789239796164149
Niastella,guanosine,Nucleobase,6.0,0.9171046832342928,-0.08289531676570716
Niastella,guanosine,Nucleobase,8.5,0.8427493378114966,-0.15725066218850337
Niastella,guanosine,Nucleobase,12.5,0.21983788974481744,-0.7801621102551826
Niastella,guanosine,Nucleobase,33.0,0.0041598719267971415,-0.9958401280732029
Niastella,hypoxanthine,Nucleobase,6.0,1.1233592937645125,0.12335929376451249
Niastella,hypoxanthine,Nucleobase,8.5,1.1438554758162116,0.1438554758162116
Niastella,hypoxanthine,Nucleobase,12.5,0.8533630759393069,-0.14663692406069306
Niastella,hypoxanthine,Nucleobase,33.0,0.32064158637866674,-0.6793584136213333
Niastella,inosine,Nucleobase,6.0,0.9619565996092121,-0.03804340039078791
Niastella,inosine,Nucleobase,8.5,0.9400423038890013,-0.05995769611099866
Niastella,inosine,Nucleobase,12.5,0.251663562572753,-0.748336437427247
Niastella,inosine,Nucleobase,33.0,0.0037906547252004766,-0.9962093452747995
Niastella,thymine,Nucleobase,6.0,0.9472350707571557,-0.05276492924284426
Niastella,thymine,Nucleobase,8.5,1.0731220607785037,0.0731220607785037
Niastella,thymine,Nucleobase,12.5,1.5445165549709392,0.5445165549709392
Niastella,thymine,Nucleobase,33.0,0.27371512358268224,-0.7262848764173178
Niastella,uracil,Nucleobase,6.0,0.9779741152655674,-0.022025884734432566
Niastella,uracil,Nucleobase,8.5,1.0151096489898612,0.015109648989861224
Niastella,uracil,Nucleobase,12.5,0.9742640333960688,-0.025735966603931182
Niastella,uracil,Nucleobase,33.0,0.5429895233137713,-0.45701047668622874
Niastella,uridine,Nucleobase,6.0,0.8585883419733229,-0.1414116580266771
Niastella,uridine,Nucleobase,8.5,0.7187785347829972,-0.28122146521700275
Niastella,uridine,Nucleobase,12.5,0.16724911266154582,-0.8327508873384541
Niastella,uridine,Nucleobase,33.0,0.0019595021231120133,-0.998040497876888
Niastella,xanthine,Nucleobase,6.0,1.0091955413122804,0.009195541312280398
Niastella,xanthine,Nucleobase,8.5,1.071195936901058,0.07119593690105797
Niastella,xanthine,Nucleobase,12.5,1.0556079569676946,0.055607956967694605
Niastella,xanthine,Nucleobase,33.0,0.3955434710534861,-0.6044565289465139
Niastella,xanthosine,Nucleobase,6.0,1.0308782885688297,0.03087828856882968
Niastella,xanthosine,Nucleobase,8.5,0.9953804140381002,-0.004619585961899819
Niastella,xanthosine,Nucleobase,12.5,1.169178126674487,0.16917812667448695
Niastella,xanthosine,Nucleobase,33.0,1.0234016471538463,0.023401647153846294
Niastella,5-methyluridine,Nucleobase,6.0,1.0721924548851183,0.07219245488511827
