sucrose,trehalose,myo-inositol,xylose,mannitol,N-acetyl-glucosamine,Glucose,lactic acid,malic acid,citric acid,pyruvic acid,alpha-ketoglutaric acid,citrulline,succinic acid,alanine,arginine,asparagine,aspartic acid,glutamic acid,glutamine,glycine,histidine,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,cysteine,cystine,adenine,adenosine,cytidine,cytosine,guanine,guanosine,hypoxanthine,inosine,thymine,uracil,uridine,xanthine,xanthosine,5-methyluridine,gamma-Aminobutyric acid,ectoine,N-acetyl-glutamic acid,ornithine,shikimic acid,taurine,N-acetylglutamine,n-acetyllysine,n-acetylmuramic acid,betaine,nicotinamide,trigonelline,carnitine,choline,sn-glycero-3-phosphocholine,species
0.0,0.017849693260926766,0.0,0.0,0.01784969326092677,0.0,0.0,0.017827848802288965,0.0,0.008054297453474498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017849693260926773,0.0,0.0,0.008076141912112304,0.0,0.0,0.016130439365586807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017827848802288965,0.0,0.0,0.017827848802288965,0.0,1319
0.0,0.026684392032335996,0.0,0.0,0.026684392032336003,0.0,0.0,0.026178089761193426,0.0,0.013809454739046868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026684392032335993,0.0,0.0,0.012368635022146546,0.0,0.0,0.025243572315435683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026178089761193422,0.0,0.0,0.026178089761193422,0.0,1319
0.0,0.031144483320529145,0.0,0.0,0.031144483320529152,0.0,0.0,0.027145790731257502,0.0,0.012251402016579677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031144483320529152,0.0,0.0,0.01625009460585132,0.0,0.0,0.02850149662243101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027145790731257505,0.0,0.0,0.027145790731257502,0.0,1319
0.0,0.01979443915072216,0.0,0.0,0.01979443915072216,0.0,0.0,0.017571448147387224,0.0,0.00792139393245583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019794439150722164,0.0,0.0,0.010144384935790764,0.0,0.0,0.0180657788682466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01757144814738723,0.0,0.0,0.017571448147387224,0.0,1319
0.0,0.01506337699272222,0.0,0.0,0.015063376992722212,0.0,0.0,0.015063376992722222,0.0,0.007616064052955805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015063376992722227,0.0,0.0,0.006075535872858078,0.0,0.0,0.0135228488126245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015063376992722224,0.0,0.0,0.015063376992722222,0.0,1319
0.0,0.01671572370259692,0.0,0.0,0.016715723702596927,0.0,0.0,0.01524829621974716,0.0,0.007249990337044878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01671572370259692,0.0,0.0,0.008717417819894638,0.0,0.0,0.016715723702596927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015248296219747163,0.0,0.0,0.015248296219747158,0.0,1319
0.0,0.0019710041377473293,0.0,0.0,0.001971004137747329,0.0,0.0,0.00197100413774733,0.0,0.0009136180979433177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019710041377473298,0.0,0.0,0.00022114382313018243,0.0,0.0,0.0011347619210735002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019710041377473298,0.0,0.0,0.0019710041377473293,0.0,1319
0.0,0.006152139335193522,0.0,0.0,0.00615213933519352,0.0,0.0,0.004013313235004362,0.0,0.00180688351984624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006152139335193525,0.0,0.0,0.0039457096200354,0.0,0.0,0.0057525931398816395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040133132350043624,0.0,0.0,0.004013313235004362,0.0,1319
0.0,0.0055369208591206,0.0,0.0,0.005536920859120598,0.0,0.0,0.0036529796757482818,0.0,0.001644508757160085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005536920859120603,0.0,0.0,0.0035284499405324036,0.0,0.0,0.005172958697692489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036529796757482826,0.0,0.0,0.0036529796757482818,0.0,1319
0.0,0.0005584975774487935,0.0,0.0,0.0005584975774487932,0.0,0.0,0.00018070619706041707,0.0,0.00018070619706041715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005584975774487935,0.0,0.0,0.0,0.0,0.0,0.0003777913803883763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018070619706041715,0.0,0.0,0.00018070619706041713,0.0,1319
